NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
16,715,1994.5930719909668,[1.405;1.405;1.436;1.375;1.314;1.344;1.344;1.314;1.436;1.314;1.253;1.283;1.589;1.344;1.375;1.314],1.3653125,8,32
16,743,2478.2151750030516,[1.443;1.443;1.443;1.413;1.473;1.322;1.262;1.352;1.352;1.322;1.352;1.383;1.352;1.352;1.653;1.413],1.3956250000000001,8,32
16,748,2585.4822870025637,[1.46;1.551;1.521;1.49;1.369;1.43;1.49;1.399;1.369;1.369;1.399;1.369;1.43;1.369;1.277;1.46],1.4220000000000002,8,32
16,683,2336.9995489959715,[1.368;1.308;1.368;1.46;1.429;1.429;1.125;1.308;1.399;1.277;1.095;1.247;1.399;1.156;1.186;1.216],1.298125,8,32
16,678,2559.077792999268,[1.281;1.373;1.312;1.251;1.373;1.434;1.495;1.251;1.251;1.373;1.312;1.159;1.068;1.281;1.281;1.19],1.2928125,8,32
16,721,2536.607022994995,[1.44;1.348;1.348;1.409;1.44;1.409;1.471;1.44;1.532;1.409;1.287;1.409;1.348;1.287;1.164;1.348],1.3805625,8,32
16,688,2423.337869995117,[1.383;1.383;1.229;1.229;1.321;1.413;1.26;1.352;1.352;1.505;1.352;1.26;1.29;1.29;1.26;1.26],1.3211875000000002,8,32
16,682,3101.705334991455,[1.31;1.34;1.34;1.249;1.127;1.249;1.31;1.371;1.31;1.31;1.431;1.401;1.279;1.249;1.249;1.249],1.2983749999999998,8,32
16,717,3217.9227079925536,[1.402;1.371;1.371;1.432;1.341;1.28;1.219;1.219;1.432;1.371;1.432;1.402;1.371;1.402;1.341;1.463],1.3655625000000002,8,32
16,682,3042.3493090057373,[1.325;1.449;1.387;1.325;1.233;1.325;1.202;1.233;1.171;1.202;1.356;1.325;1.449;1.356;1.295;1.387],1.3137500000000002,8,32
16,666,3491.017443008423,[1.251;1.251;1.312;1.525;1.312;1.403;1.281;1.251;1.129;1.098;1.129;1.159;1.19;1.434;1.281;1.312],1.269875,8,32
16,682,3347.0294360046387,[1.243;1.243;1.243;1.395;1.547;1.547;1.395;1.334;1.274;1.243;1.213;1.092;1.122;1.304;1.183;1.304],1.292625,8,32
16,664,3116.528330001831,[1.344;1.221;1.221;1.283;1.283;1.313;1.618;1.588;1.283;1.283;1.221;1.13;1.069;1.038;1.13;1.252],1.2673124999999996,8,32
16,640,3354.5750309906007,[1.154;1.275;1.184;1.215;1.184;1.215;1.245;1.458;1.518;1.367;1.124;1.093;1.093;1.124;1.093;1.093],1.2146875,8,32
16,583,3239.0961860046386,[1.125;1.125;1.094;0.973;0.912;1.003;1.125;1.216;1.246;1.398;1.337;1.094;1.064;1.094;0.912;1.003],1.1075625,8,32
16,707,3397.445052001953,[1.282;1.371;1.312;1.282;1.222;1.163;1.163;1.163;1.312;1.371;1.371;1.61;1.669;1.371;1.222;1.192],1.31725,8,32
16,434,3169.713018997192,[0.822;0.822;0.761;0.974;0.852;0.791;0.609;0.548;0.67;0.913;1.096;0.944;0.944;0.822;0.883;0.761],0.8257499999999998,8,32
