NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
8,334,46.24192800140381,[1.313;1;1.156;1.281;1.563;1.281;1.469;1.375],1.3047499999999999,8,32
8,325,46.214082000732425,[1.25;1.188;1.125;1.219;1.281;1.25;1.469;1.375],1.269625,8,32
8,309,44.499424995422366,[0.969;1.406;1.094;1.219;1.094;1.25;1.188;1.438],1.2072500000000002,8,32
8,312,46.82401100158691,[1.125;1.313;1.313;1.25;1.031;1.063;1.406;1.25],1.218875,8,32
8,319,44.2726490020752,[1.094;1.438;1.219;1.531;0.969;1.188;1.094;1.438],1.246375,8,32
8,308,55.731951995849606,[1.219;1.219;1.438;1.25;1.094;1.219;1.094;1.094],1.203375,8,32
8,321,66.94093000030517,[1.406;1.156;1.25;1.438;1.031;1.375;1.344;1.031],1.253875,8,32
8,336,46.796833000183106,[1.406;1.188;1.156;1.219;1.344;1.469;1.313;1.406],1.3126250000000002,8,32
8,317,49.39409999847412,[1.344;1.188;1.094;1.063;1.25;1.344;1.313;1.313],1.238625,8,32
8,330,50.065396003723144,[1.344;1.313;1;1.25;1.188;1.438;1.344;1.438],1.289375,8,32
8,320,51.81921500396729,[1.375;1.344;1.125;1.094;1.156;1.219;1.313;1.375],1.2501250000000002,8,32
8,305,50.25230500030518,[1.375;1.344;1.188;1.094;1.063;1.094;1.219;1.156],1.1916250000000002,8,32
8,319,48.97221700286865,[1.344;1.219;1.406;1.156;1.031;1.344;1.25;1.219],1.246125,8,32
8,311,53.94173699951172,[1.25;1.25;1.281;1.281;1.281;1.063;1.125;1.188],1.214875,8,32
8,303,49.2619169998169,[1.25;1.094;1.188;1.281;1.438;1.156;0.875;1.188],1.18375,8,32
8,304,64.796375,[1.25;1.281;1.063;1.313;1.25;1.313;0.906;1.125],1.187625,8,32
8,317,46.75372200012207,[1.188;1.438;1.094;1.313;1.469;1.281;1.031;1.094],1.2385,8,32
8,320,56.148805000305174,[1.344;1.281;1.25;1.25;1.188;1.438;1.156;1.094],1.250125,8,32
8,329,61.989214004516604,[1.344;1.438;1.344;1.281;1.125;1.313;1.344;1.094],1.285375,8,32
16,0,91.03801499938965,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,8,32
16,65,91.65243399810791,[0.156;0.063;0.281;0.125;0.188;0.125;0.156;0.156;0.031;0.188;0.063;0.125;0.094;0.063;0.125;0.094],0.12706249999999997,8,32
16,226,100.41048899841309,[0.531;0.375;0.563;0.5;0.469;0.625;0.656;0.5;0.281;0.406;0.406;0.469;0.375;0.344;0.281;0.281],0.4413749999999999,8,32
16,367,97.91531900024414,[0.75;0.625;0.813;0.719;0.781;1.031;0.938;0.875;0.75;0.719;0.563;0.625;0.719;0.563;0.531;0.469],0.7169375,8,32
16,518,100.40903299713135,[1.094;1.031;1.031;1;1;1.281;1.313;1.313;1;1.094;0.938;0.844;0.969;0.938;0.719;0.625],1.0118749999999999,8,32
16,622,106.73422899627685,[1.25;1.375;1.125;1.094;1.094;1.406;1.469;1.438;1.281;1.375;1.219;1.219;1.313;1.063;0.938;0.781],1.2149999999999999,8,32
16,611,109.0863689956665,[1.219;1.313;1.281;1.094;1.156;1.063;1.156;1.344;1.281;1.344;1.125;1.344;1.375;1.156;1.031;0.813],1.1934374999999997,8,32
16,642,110.33514700317383,[1.219;1.438;1.344;1.281;1.313;1.094;1.156;1.125;1.094;1.344;1.344;1.438;1.344;1.25;1.313;0.969],1.254125,8,32
16,662,112.65225399780273,[1.188;1.406;1.438;1.313;1.406;1.094;1.125;1.094;1.188;1.25;1.156;1.531;1.406;1.313;1.469;1.313],1.2931249999999999,8,32
16,624,103.532202003479,[1.125;1.25;1.281;1.313;1.25;1.094;1.125;1.094;1.063;1.156;1;1.406;1.156;1.438;1.406;1.344],1.2188125,8,32
16,637,104.80925099945068,[1.188;1.219;1.063;1.25;1.156;1.281;1.219;1.125;1.125;1.219;1.156;1.281;1.219;1.469;1.5;1.438],1.2442499999999999,8,32
16,636,98.0073629989624,[1.281;1.281;1.25;1.125;1;1.188;1.313;1.375;1.063;1.156;1.094;1.313;1.156;1.469;1.344;1.469],1.2423125000000002,8,32
16,597,97.10117199707031,[1.219;1.156;1.188;1.25;1;1.219;1.125;1.125;1.094;1.188;1.156;1.25;1;1.219;1.219;1.25],1.166125,8,32
16,608,97.00574700164795,[1.188;1.219;1.219;1.281;1.313;1.25;1.094;0.969;1.094;1.188;1.25;1.281;1.063;1.156;1.156;1.281],1.187625,8,32
16,621,110.27052200317382,[1.156;1.344;1.313;1.344;1.344;1.438;1.156;1.188;1.219;1.094;1.156;1.219;1.094;1.125;1.156;1.063],1.2130625,8,32
16,582,111.52331800079345,[1.063;1.156;1.156;1.188;1.188;1.25;1.281;1;1.25;1.281;1.125;1.063;1.094;1.063;1.156;0.875],1.1368125,8,32
16,634,107.65136399841309,[1.25;1.375;1.094;1.156;1.156;1.344;1.375;1.219;1.25;1.313;1.156;1.406;1.406;1.094;1.219;1],1.2383125000000001,8,32
16,647,97.36968299865723,[1.219;1.313;1.25;1.25;1.031;1.375;1.406;1.438;1.313;1.125;1.281;1.281;1.344;1.313;1.344;0.938],1.2638125,8,32
16,616,120.15146299743652,[1.25;1.281;1.063;1.281;0.938;1.094;1.375;1.156;1.125;1.313;1.219;1.219;1.281;1.125;1.313;1.219],1.20325,8,32
16,626,114.61213399505615,[1.25;1.313;1.094;1.406;0.969;1.156;1.25;1.188;1.156;1.031;1.344;1.406;1.313;1.25;1.219;1.219],1.2227500000000002,8,32
16,606,101.51956999969482,[1.125;1.313;1.094;1.406;1.094;1.063;1.25;1.125;1.094;1.125;1.281;1.031;1.188;1.375;1.281;1.094],1.1836875,8,32
16,598,110.12340200042725,[1.313;1.219;1.094;1.188;1.125;1.188;1.344;1.031;1.094;1.156;1.219;1.125;1.125;1.125;1.219;1.125],1.168125,8,32
16,592,106.22382300567627,[1.094;1.25;1.25;1.063;1.281;1.219;1.156;1.25;1.156;1.031;1.063;1.156;1.281;1.125;1.188;0.938],1.1563125,8,32
16,608,117.96738199615478,[1.313;1.219;1.25;1;1.406;1.375;1.219;1.125;1.094;1.25;1.188;1.063;1.094;1.188;1.219;1],1.1876875,8,32
16,625,109.45509299468993,[1.281;1.125;1.344;1.063;1.219;1.469;1.281;1.375;1.281;1.063;1.125;1.156;1.156;1.094;1.313;1.188],1.2208125,8,32
16,596,111.79167800140381,[1.281;1.25;1.031;1.125;1.219;1.25;1.156;1.219;1.188;1.313;1;1.125;1.156;1.094;1.125;1.094],1.164125,8,32
16,624,99.01207900238037,[1.406;1.313;1.25;1.156;1.063;1.281;1.281;1.188;1.25;1.313;1.094;1.188;1.094;1.25;1.281;1.094],1.2188750000000002,8,32
16,644,230.10589700317382,[1.344;1.375;1.156;1.469;1.219;1.125;1.25;1.281;1.25;1.25;1.125;1.344;1.25;1.156;1.313;1.219],1.257875,8,32
